id,publication_year,cited_by_count,author_ids
https://openalex.org/W2099115593,2010,198,"['A5014088619', 'A5071165387', 'A5002330321']"
https://openalex.org/W2114851745,2009,195,"['A5014088619', 'A5071165387']"
https://openalex.org/W2105085692,2008,186,"['A5071165387', 'A5037695214', 'A5022967411', 'A5028869415']"
https://openalex.org/W2066152741,2010,143,"['A5014088619', 'A5071165387']"
https://openalex.org/W2064950342,2011,135,"['A5100376896', 'A5064063239', 'A5056657263', 'A5110528047', 'A5054375489', 'A5081814571', 'A5005598752', 'A5014814256', 'A5102006860']"
https://openalex.org/W2051947338,2013,132,"['A5010053907', 'A5026258669']"
https://openalex.org/W2409848655,2016,124,"['A5023075601', 'A5071165387']"
https://openalex.org/W2135875128,2012,119,"['A5027639981', 'A5038581447']"
https://openalex.org/W2146007434,2013,103,"['A5027639981', 'A5100348668', 'A5075033889', 'A5038581447']"
https://openalex.org/W2509938821,2016,92,"['A5014325236', 'A5064480048', 'A5100654454', 'A5100674437', 'A5047912015', 'A5100377804', 'A5015755413', 'A5053349373']"
https://openalex.org/W4206622121,2022,59,"['A5043131201', 'A5028411525', 'A5024729190', 'A5089560559']"
https://openalex.org/W3173565726,2022,46,"['A5075302056', 'A5072470056', 'A5000969043']"
https://openalex.org/W4387046051,2023,33,"['A5048440579', 'A5077562843', 'A5012787401']"
https://openalex.org/W2022414723,2008,124,"['A5109466332', 'A5038581447', 'A5053947754']"
https://openalex.org/W2138216903,2009,104,"['A5071165387', 'A5002330321', 'A5085423155']"
https://openalex.org/W2016241164,2011,95,"['A5014088619', 'A5071165387']"
https://openalex.org/W2155501171,2010,92,"['A5078390032', 'A5038581447']"
https://openalex.org/W1649443842,2012,91,"['A5077163579', 'A5071165387']"
https://openalex.org/W2963516646,2017,85,"['A5006981740', 'A5045430608', 'A5069791094', 'A5046908604']"
https://openalex.org/W1571176688,2015,84,"['A5000683102', 'A5071165387', 'A5014088619']"
https://openalex.org/W2508989498,2016,76,"['A5091271513', 'A5038581447']"
https://openalex.org/W2921402195,2019,65,"['A5000683102', 'A5101809319', 'A5071165387', 'A5024018027']"
https://openalex.org/W1808807089,2016,63,"['A5043131201', 'A5029296542', 'A5028411525']"
https://openalex.org/W4380356267,2023,16,"['A5016724158', 'A5100752423', 'A5036322362', 'A5021523670', 'A5002316432', 'A5082450455', 'A5038581447', 'A5044005697']"
https://openalex.org/W1588612820,1999,128,"['A5059946729', 'A5109907453', 'A5038581447']"
https://openalex.org/W1502950997,2004,118,['A5071165387']
https://openalex.org/W2027344326,2009,79,"['A5038581447', 'A5008257790', 'A5052956256', 'A5021314411', 'A5019297976', 'A5027639981']"
https://openalex.org/W2165412850,2011,72,"['A5002787525', 'A5006476793', 'A5071165387']"
https://openalex.org/W3124714522,2014,61,"['A5042551745', 'A5071165387', 'A5002330321', 'A5088555912', 'A5074388586', 'A5017467806', 'A5078902586', 'A5035203700']"
https://openalex.org/W2167053715,2012,60,"['A5070121808', 'A5029074038', 'A5038581447', 'A5081787254']"
https://openalex.org/W2268451786,2017,53,"['A5069791094', 'A5046908604', 'A5085018241', 'A5041055715', 'A5012091551', 'A5074749541', 'A5015324042', 'A5083563920', 'A5089184161']"
https://openalex.org/W2726839497,2015,51,"['A5091271513', 'A5038581447']"
https://openalex.org/W2985891764,2019,44,"['A5037331940', 'A5033040700', 'A5079587633', 'A5041808110', 'A5100388333', 'A5034176890', 'A5038581447']"
https://openalex.org/W2874496232,2019,43,"['A5071165387', 'A5067567133']"
https://openalex.org/W3208245662,2021,34,"['A5032184525', 'A5043131201', 'A5087372305', 'A5046774443', 'A5024729190', 'A5063182955', 'A5089560559']"
https://openalex.org/W4214848916,2022,24,"['A5023753116', 'A5071165387', 'A5002592195', 'A5020901777']"
https://openalex.org/W4311183537,2022,23,"['A5025305363', 'A5059302775', 'A5060080598', 'A5047390057', 'A5038581447', 'A5008695053', 'A5037574053']"
https://openalex.org/W2602970604,2007,75,['A5071165387']
https://openalex.org/W2012654743,2007,64,"['A5048660530', 'A5081581970', 'A5088422764', 'A5071165387']"
https://openalex.org/W3123776244,2009,59,"['A5071165387', 'A5037969281']"
https://openalex.org/W2049657780,2012,57,"['A5002330321', 'A5071165387']"
https://openalex.org/W61127029,2010,57,"['A5019297976', 'A5021314411', 'A5038581447']"
https://openalex.org/W2091651260,2012,50,"['A5000683102', 'A5014088619', 'A5071165387', 'A5033887103']"
https://openalex.org/W2251530528,2014,48,"['A5077304103', 'A5073237528', 'A5038581447']"
https://openalex.org/W2250590244,2013,46,"['A5070121808', 'A5103532563', 'A5038581447', 'A5081787254']"
https://openalex.org/W1969199540,2013,45,"['A5037969281', 'A5063297679', 'A5071165387', 'A5006476793', 'A5062769472', 'A5022967411']"
https://openalex.org/W2472276397,2016,39,"['A5077304103', 'A5038581447']"
https://openalex.org/W2927632009,2019,38,"['A5002602581', 'A5038581447']"
https://openalex.org/W2996635575,2019,38,"['A5091271513', 'A5038581447']"
https://openalex.org/W4283164096,2022,21,"['A5075302056', 'A5067285818']"
https://openalex.org/W1992123715,2004,70,"['A5030805884', 'A5071165387', 'A5037969281']"
https://openalex.org/W2035236032,2006,65,"['A5071165387', 'A5037695214', 'A5022967411']"
https://openalex.org/W1445897916,2012,41,"['A5077304103', 'A5038581447']"
https://openalex.org/W2133763257,2012,41,"['A5071165387', 'A5014088619']"
https://openalex.org/W2518223548,2017,33,"['A5089723835', 'A5101051154', 'A5100340951']"
https://openalex.org/W2970676059,2019,30,"['A5112464510', 'A5101949155', 'A5028450425', 'A5038581447']"
https://openalex.org/W4287727423,2020,28,"['A5075302056', 'A5072470056', 'A5033975293', 'A5038710898']"
https://openalex.org/W4309264245,2022,18,"['A5043131201', 'A5059015074', 'A5048337400', 'A5089560559']"
https://openalex.org/W41492599,2006,51,"['A5053026044', 'A5025999439', 'A5062893665', 'A5038581447', 'A5084517393', 'A5021314411', 'A5014593783']"
https://openalex.org/W1978174332,2007,47,"['A5038581447', 'A5084517393']"
https://openalex.org/W1994556425,2007,47,"['A5071165387', 'A5037695214']"
https://openalex.org/W2914742482,2012,34,"['A5033887103', 'A5071165387', 'A5101768980', 'A5018493743', 'A5014088619']"
https://openalex.org/W2786089442,2017,32,"['A5076145498', 'A5002786759']"
https://openalex.org/W2711813196,2017,30,"['A5100324262', 'A5043629216', 'A5100340951', 'A5091495489']"
https://openalex.org/W2955452806,2018,28,"['A5037985811', 'A5038581447']"
https://openalex.org/W3101244349,2019,28,"['A5044176566', 'A5102885467', 'A5038581447', 'A5073231714']"
https://openalex.org/W3041971048,2020,26,"['A5078442658', 'A5061409964', 'A5027163845', 'A5103066394']"
https://openalex.org/W2157157156,2020,25,"['A5042551745', 'A5071165387', 'A5002330321', 'A5088555912', 'A5074388586', 'A5017467806', 'A5078902586', 'A5035203700']"
https://openalex.org/W3193304031,2021,20,"['A5049240073', 'A5071165387', 'A5014275083', 'A5001141623']"
https://openalex.org/W4285265874,2022,14,"['A5102885467', 'A5073231714', 'A5038581447']"
https://openalex.org/W2137494357,2010,33,"['A5109466332', 'A5108365460', 'A5038581447', 'A5053947754']"
https://openalex.org/W2159256701,2011,31,"['A5027639981', 'A5038581447']"
https://openalex.org/W2083194622,2013,27,"['A5017534073', 'A5069791094']"
https://openalex.org/W2740958559,2017,27,"['A5060057841', 'A5038581447', 'A5072614864', 'A5000355552', 'A5035622491']"
https://openalex.org/W2403850721,2016,26,"['A5010053907', 'A5026258669']"
https://openalex.org/W2550510888,2016,24,"['A5023933238', 'A5063104254', 'A5043131201']"
https://openalex.org/W2883588085,2018,24,"['A5069791094', 'A5044130443', 'A5103163280']"
https://openalex.org/W2976990601,2019,23,['A5075302056']
https://openalex.org/W4214628734,2022,12,"['A5103078858', 'A5080516491', 'A5024307786', 'A5059745520']"
https://openalex.org/W2021333089,2007,35,['A5038581447']
https://openalex.org/W156989018,2009,30,"['A5109466332', 'A5038581447', 'A5053947754']"
https://openalex.org/W2096550403,2010,27,"['A5027639981', 'A5038581447']"
https://openalex.org/W3105614774,2016,21,"['A5006981740', 'A5069791094', 'A5046908604']"
https://openalex.org/W3095962368,2020,20,"['A5110252779', 'A5068811427', 'A5112542984', 'A5038581447', 'A5014126815', 'A5067919401', 'A5011974509']"
https://openalex.org/W3080479734,2021,17,"['A5009318753', 'A5061217069', 'A5000367020', 'A5103487462']"
https://openalex.org/W4281739408,2022,11,"['A5082594222', 'A5062796922', 'A5100340951', 'A5073148592', 'A5086894838', 'A5103144887']"
https://openalex.org/W1543182268,2003,36,"['A5038581447', 'A5059946729']"
https://openalex.org/W2096267814,2004,35,['A5038581447']
https://openalex.org/W1997374983,2007,29,"['A5037969281', 'A5057230433', 'A5071165387', 'A5030805884']"
https://openalex.org/W2116416997,2010,25,"['A5012474505', 'A5069791094', 'A5067629531']"
https://openalex.org/W2853034707,2018,20,"['A5058664952', 'A5038581447']"
https://openalex.org/W2271330332,2015,19,"['A5071165387', 'A5040356737', 'A5080330150']"
https://openalex.org/W2993084405,2019,19,"['A5089755342', 'A5071165387', 'A5027326281', 'A5023075601', 'A5102893432']"
https://openalex.org/W3102914020,2019,19,"['A5051917159', 'A5084192031', 'A5038581447']"
https://openalex.org/W2950007670,2019,17,['A5075302056']
https://openalex.org/W3038795242,2020,17,"['A5075302056', 'A5072470056', 'A5033397809', 'A5038710898']"
https://openalex.org/W3216037316,2021,15,"['A5013096489', 'A5038581447', 'A5030468199', 'A5100607986', 'A5007532004', 'A5091317839', 'A5001987532', 'A5088004913']"
https://openalex.org/W2048525266,2013,19,"['A5020944801', 'A5052536455', 'A5089843819']"
https://openalex.org/W1541840410,2018,17,['A5071165387']
https://openalex.org/W2251234127,2015,16,"['A5043311616', 'A5019297976', 'A5038581447', 'A5021314411']"
https://openalex.org/W3135046442,2014,16,"['A5042551745', 'A5071165387', 'A5002330321', 'A5088555912', 'A5037447979', 'A5017467806', 'A5078902586', 'A5035203700']"
https://openalex.org/W3126348008,2021,13,"['A5100457514', 'A5101750683', 'A5024307786', 'A5022381910', 'A5010213199']"
https://openalex.org/W2011201294,2005,25,"['A5051569845', 'A5070041914', 'A5075311982', 'A5024893666', 'A5005686699', 'A5102176193']"
https://openalex.org/W1988247094,2007,22,"['A5038581447', 'A5110824521', 'A5109477714', 'A5056239978', 'A5002291618', 'A5017464054']"
https://openalex.org/W2063772321,2013,16,"['A5100340951', 'A5101103152']"
https://openalex.org/W3115853952,2020,13,"['A5060057841', 'A5026461299', 'A5058129004', 'A5038581447', 'A5109565051']"
https://openalex.org/W3138897584,2021,12,"['A5100646568', 'A5049092874', 'A5015349393', 'A5100376896', 'A5026668487']"
https://openalex.org/W1997024915,2008,17,"['A5048660530', 'A5081581970', 'A5088422764', 'A5071165387']"
https://openalex.org/W2104287129,2012,15,"['A5019297976', 'A5021314411', 'A5038581447']"
https://openalex.org/W2789164954,2018,14,"['A5037781118', 'A5071165387', 'A5002330321']"
https://openalex.org/W1976010248,2014,13,"['A5002787525', 'A5006476793', 'A5071165387']"
https://openalex.org/W3014840271,2020,12,"['A5078442658', 'A5061409964', 'A5027163845', 'A5057273329']"
https://openalex.org/W4234267853,2021,11,"['A5100740618', 'A5089560559', 'A5043131201']"
https://openalex.org/W2250372267,2013,12,"['A5061244688', 'A5038581447']"
https://openalex.org/W2902000259,2018,12,"['A5008012544', 'A5030473547', 'A5024307786', 'A5056107155', 'A5109880015']"
https://openalex.org/W2576709312,2016,11,"['A5073237528', 'A5023546057', 'A5038581447', 'A5084517393', 'A5021314411', 'A5060898802', 'A5060938475']"
https://openalex.org/W3046124616,2020,11,"['A5076145498', 'A5055406846', 'A5002786759']"
https://openalex.org/W2087626676,2004,18,['A5038581447']
https://openalex.org/W751256487,2009,12,"['A5064632341', 'A5071165387', 'A5002330321']"
https://openalex.org/W81617443,2008,12,"['A5037969281', 'A5071165387', 'A5002932771']"
https://openalex.org/W2405042511,2016,671,"['A5102962995', 'A5079458476', 'A5024437840', 'A5035622491', 'A5020132931']"
https://openalex.org/W2182854643,2014,665,"['A5102962995', 'A5039902111']"
https://openalex.org/W2339645179,2016,500,"['A5081248593', 'A5037530070']"
https://openalex.org/W3013908145,2020,377,"['A5046479021', 'A5102962995']"
https://openalex.org/W2049232012,2014,247,"['A5015797850', 'A5023383528']"
https://openalex.org/W2041287014,2014,238,"['A5102962995', 'A5062285844', 'A5076259865']"
https://openalex.org/W2166659008,2015,227,"['A5035602511', 'A5081248593', 'A5037530070']"
https://openalex.org/W2596823239,2017,186,"['A5102962995', 'A5079458476']"
https://openalex.org/W2766068522,2017,170,"['A5055129683', 'A5081003521']"
https://openalex.org/W2908543495,2019,167,"['A5046479021', 'A5049176398', 'A5111876732', 'A5082235131', 'A5102962995']"
https://openalex.org/W2963107835,2019,148,"['A5062663565', 'A5033157076', 'A5071902216', 'A5102757449']"
https://openalex.org/W3097203256,2020,143,"['A5057029055', 'A5026523515', 'A5069827178', 'A5102962995']"
https://openalex.org/W2574434649,2021,132,"['A5102962995', 'A5030047353', 'A5060339045', 'A5033656008']"
https://openalex.org/W4304112197,2022,119,"['A5091561757', 'A5042016465', 'A5085170826', 'A5102962995']"
https://openalex.org/W4280489099,2022,78,"['A5016194897', 'A5013542441', 'A5003213649', 'A5102962995', 'A5056142478']"
https://openalex.org/W4387331350,2023,41,"['A5101908670', 'A5101497511', 'A5065034146', 'A5000474356']"
https://openalex.org/W4400208586,2024,34,"['A5075040259', 'A5100349046', 'A5111149979', 'A5101304299', 'A5101390299', 'A5044962971', 'A5069825601']"
https://openalex.org/W4391687152,2024,20,"['A5033649333', 'A5061692887', 'A5100379084', 'A5068353058']"
https://openalex.org/W2291227510,2016,165,"['A5046479021', 'A5057291277', 'A5075474804', 'A5014614038', 'A5102962995']"
https://openalex.org/W2748635631,2017,157,"['A5049176398', 'A5063638205', 'A5108693795', 'A5102962995', 'A5004031088']"
https://openalex.org/W1979552911,2015,146,"['A5020132931', 'A5024437840', 'A5035622491', 'A5102962995']"
https://openalex.org/W2588917609,2017,146,"['A5102962995', 'A5084814820', 'A5086059098', 'A5074743981', 'A5055404227']"
https://openalex.org/W2988595016,2019,139,"['A5046479021', 'A5071477720', 'A5102962995']"
https://openalex.org/W2251541206,2015,123,"['A5065863233', 'A5102962995']"
https://openalex.org/W2795743556,2018,118,"['A5020793872', 'A5102962995']"
https://openalex.org/W2774842745,2017,116,"['A5057029055', 'A5102962995']"
https://openalex.org/W2611167769,2017,110,"['A5024292585', 'A5102962995']"
https://openalex.org/W2611802400,2017,104,"['A5057305505', 'A5077509916', 'A5102962995']"
https://openalex.org/W2154013831,2015,95,"['A5023825669', 'A5102962995', 'A5020153026']"
https://openalex.org/W2773170638,2017,94,"['A5063638205', 'A5108693795', 'A5049176398', 'A5004031088', 'A5102962995']"
https://openalex.org/W2796361000,2018,93,"['A5046479021', 'A5085267660', 'A5102962995']"
https://openalex.org/W2940817972,2019,93,"['A5063638205', 'A5049176398', 'A5023881307', 'A5108693795', 'A5054720505', 'A5004031088', 'A5102962995']"
https://openalex.org/W2942199679,2019,88,"['A5046479021', 'A5041959500', 'A5085267660', 'A5069321643', 'A5102962995']"
https://openalex.org/W2997546894,2019,88,"['A5057029055', 'A5112549982', 'A5051023985', 'A5054447149', 'A5020793872', 'A5053477112', 'A5102962995']"
https://openalex.org/W2407116296,2016,86,"['A5046479021', 'A5062498796', 'A5102962995']"
https://openalex.org/W2996847594,2019,82,"['A5045518349', 'A5057029055', 'A5100618617', 'A5008316506', 'A5102962995', 'A5017564609', 'A5111516020']"
https://openalex.org/W2919537623,2019,76,"['A5057029055', 'A5026523515', 'A5063638205', 'A5053993953', 'A5103895169', 'A5102962995']"
https://openalex.org/W3197529009,2021,72,"['A5062663565', 'A5102757449', 'A5003017476', 'A5073313211']"
https://openalex.org/W2121060811,2021,64,"['A5102962995', 'A5067778879', 'A5072149108']"
https://openalex.org/W4225002570,2022,58,"['A5086210209', 'A5050948555', 'A5039125291', 'A5002969950', 'A5048744714', 'A5102962995', 'A5103234063']"
https://openalex.org/W4229447387,2022,56,"['A5062663565', 'A5081369567']"
https://openalex.org/W4220862613,2022,54,"['A5076159734', 'A5054865304', 'A5062663565', 'A5008288695', 'A5073313211']"
https://openalex.org/W4304112108,2022,48,"['A5042016465', 'A5085170826', 'A5102962995', 'A5091561757']"
https://openalex.org/W4220809563,2022,41,"['A5076159734', 'A5054865304', 'A5062663565', 'A5008288695', 'A5073313211']"
https://openalex.org/W4224237555,2022,40,"['A5076159734', 'A5054865304', 'A5062663565', 'A5003017476']"
https://openalex.org/W4294811488,2022,39,"['A5042133242', 'A5072811626']"
https://openalex.org/W4313598433,2023,36,"['A5015797850', 'A5023383528', 'A5034097798', 'A5016859213']"
https://openalex.org/W4319165740,2023,34,"['A5010875544', 'A5057029055', 'A5102962995', 'A5061883150']"
https://openalex.org/W4382794852,2023,23,"['A5008288695', 'A5062663565', 'A5073313211', 'A5076159734', 'A5054865304']"
https://openalex.org/W4386078159,2023,22,"['A5044290768', 'A5008606101', 'A5091097798', 'A5108047839']"
https://openalex.org/W4396736209,2024,13,"['A5043703375', 'A5014327875', 'A5085250715', 'A5097055353', 'A5102962995', 'A5056142478']"
https://openalex.org/W1987229782,2008,129,"['A5102962995', 'A5018532037', 'A5112456983', 'A5004505276']"
https://openalex.org/W2102125364,2013,97,"['A5102962995', 'A5072149108']"
https://openalex.org/W2109026675,2009,97,"['A5102962995', 'A5018532037', 'A5112456983', 'A5004505276']"
https://openalex.org/W2154103336,2009,94,"['A5109855094', 'A5000474356', 'A5038775008', 'A5110836110', 'A5084279065', 'A5047709762']"
https://openalex.org/W2611552941,2017,81,"['A5046479021', 'A5042126127', 'A5052634198', 'A5102962995', 'A5001270504']"
